a1,a2
1847,Face
1848,Person
1848,Person
1848,Person
1848,Person
1848,Person
1848,Person
1848,Person
1848,Text  
1848,Face
1849,Text  
1849,Person
1849,Person
1849,Person
1849,Person
1849,Person
1849,Person
1849,Person
1849,Person
1849,Face
1850,Person
1850,Person
1850,Person
1850,Person
1850,Person
1850,Person
1850,Person
1850,Person
1850,Text  
1850,Face
1851,Text  
1851,Person
1851,Person
1851,Person
1851,Person
1851,Person
1851,Person
1851,Person
1851,Face
1852,Text  
1852,Person
1852,Person
1852,Person
1852,Person
1852,Person
1852,Person
1852,Person
1852,Face
1853,Person
1853,Person
1853,Person
1853,Person
1853,Person
1853,Person
1853,Text  
1853,Person
1853,Face
1854,Person
1854,Person
1854,Person
1854,Person
1854,Person
1854,Person
1854,Person
1854,Text  
1854,Face
1855,Text  
1855,Person
1855,Person
1855,Person
1855,Person
1855,Person
1855,Person
1855,Person
1855,Person
1855,Face
1856,Person
1856,Person
1856,Text  
1856,Person
1856,Person
1856,Person
1856,Person
1856,Person
1856,Person
1856,Face
1857,Person
1857,Person
1857,Person
1857,Text  
1857,Person
1857,Person
1857,Person
1857,Person
1857,Person
1857,Face
1858,Person
1858,Person
1858,Text  
1858,Person
1858,Person
1858,Person
1858,Person
1858,Person
1858,Person
1858,Face
1859,Person
1859,Person
1859,Person
1859,Person
1859,Person
1859,Person
1859,Person
1859,Person
1859,Text  
1859,Face
1860,Text  
1860,Person
1860,Person
1860,Person
1860,Person
1860,Person
1860,Person
1860,Person
1860,Person
1860,Face
1861,Person
1861,Person
1861,Person
1861,Person
1861,Person
1861,Person
1861,Person
1861,Person
1861,Text  
1861,Face
1862,Text  
1862,Person
1862,Person
1862,Person
1862,Person
1862,Person
1862,Person
1862,Person
1862,Person
1862,Face
1863,Person
1863,Person
1863,Person
1863,Person
1863,Person
1863,Person
1863,Person
1863,Person
1863,Text
1863,Face
1864,Person
1864,Person
1864,Person
1864,Person
1864,Person
1864,Person
1864,Person
1864,Person
1864,Text
1864,Face
1865,Person
1865,Person
1865,Person
1865,Person
1865,Person
1865,Person
1865,Person
1865,Person
1865,Text
1865,Face
1866,Person
1866,Person
1866,Person
1866,Person
1866,Person
1866,Person
1866,Person
1866,Person
1866,Face
1867,Person
1867,Person
1867,Person
1867,Person
1867,Person
1867,Person
1867,Face
1868,Person
1868,Person
1868,Person
1868,Person
1868,Person
1868,Person
1868,Person
1868,Face
1869,Person
1869,Person
1869,Person
1869,Person
1869,Person
1869,Face
1870,Person
1870,Person
1870,Person
1870,Person
1870,Person
1870,Person
1870,Face
1871,Person
1871,Person
1871,Person
1871,Person
1871,Person
1871,Person
1871,Face
1872,Text  
1872,Person
1872,Text  
1872,Text  
1872,Person
1872,Person
1872,Person
1872,Person
1872,Person
1872,Face
1872,Face
1872,Face
1872,Face
1873,Person
1873,Person
1873,Text  
1873,Person
1873,Person
1873,Person
1873,Person
1873,Text  
1873,Text
1873,Face
1873,Face
1873,Face
1873,Face
1874,Person
1874,Text  
1874,Person
1874,Text  
1874,Person
1874,Person
1874,Person
1874,Person
1874,Text
1874,Face
1874,Face
1874,Face
1874,Face
1875,Text  
1875,Text  
1875,Text  
1875,Person
1875,Person
1875,Person
1875,Person
1875,Person
1875,Person
1875,Face
1875,Face
1875,Face
1875,Face
1876,Person
1876,Text  
1876,Text  
1876,Person
1876,Person
1876,Person
1876,Person
1876,Person
1876,Face
1876,Face
1876,Face
1876,Face
1877,Person
1877,Person
1877,Person
1877,Person
1877,Person
1877,Text  
1877,Person
1877,Text  
1877,Text
1877,Face
1877,Face
1877,Face
1877,Face
1878,Person
1878,Person
1878,Person
1878,Text  
1878,Text  
1878,Person
1878,Person
1878,Person
1878,Text  
1878,Face
1878,Face
1878,Face
1878,Face
1879,Text  
1879,Text  
1879,Person
1879,Person
1879,Person
1879,Person
1879,Person
1879,Person
1879,Face
1879,Face
1879,Face
1879,Face
1880,Person
1880,Person
1880,Person
1880,Person
1880,Person
1880,Person
1880,Text  
1880,Text  
1880,Face
1880,Face
1880,Face
1880,Face
1881,Text  
1881,Text  
1881,Person
1881,Person
1881,Person
1881,Person
1881,Person
1881,Person
1881,Face
1881,Face
1881,Face
1881,Face
1882,Text  
1882,Text  
1882,Person
1882,Person
1882,Person
1882,Person
1882,Person
1882,Person
1882,Text
1882,Face
1882,Face
1882,Face
1882,Face
1883,Text  
1883,Text  
1883,Person
1883,Person
1883,Person
1883,Person
1883,Person
1883,Person
1883,Text
1883,Face
1883,Face
1883,Face
1883,Face
1884,Person
1884,Person
1884,Person
1884,Person
1884,Person
1884,Person
1884,Text  
1884,Text  
1884,Text
1884,Face
1884,Face
1884,Face
1884,Face
1885,Text  
1885,Text  
1885,Person
1885,Person
1885,Person
1885,Person
1885,Person
1885,Person
1885,Text
1885,Face
1885,Face
1885,Face
1885,Face
1886,Person
1886,Person
1886,Person
1886,Person
1886,Person
1886,Text  
1886,Text  
1886,Person
1886,Text
1886,Face
1886,Face
1886,Face
1886,Face
1887,Person
1887,Person
1887,Person
1887,Person
1887,Person
1887,Person
1887,Text  
1887,Text  
1887,Text
1887,Face
1887,Face
1887,Face
1887,Face
1888,Text  
1888,Person
1888,Text  
1888,Text  
1888,Person
1888,Person
1888,Person
1888,Person
1888,Person
1888,Text
1888,Face
1888,Face
1888,Face
1888,Face
1889,Person
1889,Person
1889,Person
1889,Person
1889,Person
1889,Person
1889,Text  
1889,Text  
1889,Text
1889,Face
1889,Face
1889,Face
1889,Face
1890,Text  
1890,Text  
1890,Person
1890,Person
1890,Person
1890,Person
1890,Person
1890,Person
1890,Person
1890,Face
1890,Face
1890,Face
1890,Face
1891,Person
1891,Person
1891,Person
1891,Person
1891,Person
1891,Person
1891,Text  
1891,Text  
1891,Text
1891,Face
1891,Face
1891,Face
1891,Face
1892,Text  
1892,Text  
1892,Person
1892,Person
1892,Person
1892,Person
1892,Person
1892,Person
1892,Text
1892,Face
1892,Face
1892,Face
1892,Face
1893,Person
1893,Text  
1893,Person
1893,Person
1893,Person
1893,Person
1893,Person
1893,Text  
1893,Text
1893,Face
1893,Face
1893,Face
1893,Face
1894,Text  
1894,Text  
1894,Person
1894,Person
1894,Person
1894,Person
1894,Person
1894,Person
1894,Text
1894,Face
1894,Face
1894,Face
1894,Face
1895,Person
1895,Person
1895,Person
1895,Person
1895,Person
1895,Person
1895,Text  
1895,Text  
1895,Text
1895,Face
1895,Face
1895,Face
1895,Face
1896,Text  
1896,Text  
1896,Person
1896,Person
1896,Person
1896,Person
1896,Person
1896,Person
1896,Text
1896,Face
1896,Face
1896,Face
1896,Face
1897,Person
1897,Person
1897,Person
1897,Person
1897,Person
1897,Person
1897,Text  
1897,Text  
1897,Text
1897,Face
1897,Face
1897,Face
1897,Face
1898,Text  
1898,Text  
1898,Person
1898,Person
1898,Person
1898,Person
1898,Person
1898,Person
1898,Text
1898,Face
1898,Face
1898,Face
1898,Face
1899,Person
1899,Person
1899,Person
1899,Person
1899,Person
1899,Person
1899,Face
1900,Person
1900,Person
1900,Person
1900,Person
1900,Person
1900,Person
1900,Person
1900,Face
1901,Person
1901,Person
1901,Person
1901,Person
1901,Person
1901,Face
1902,Person
1902,Person
1902,Person
1902,Person
1902,Face
1903,Person
1903,Person
1903,Person
1903,Person
1903,Person
1903,Face
1904,Person
1904,Person
1904,Person
1904,Person
1904,Person
1904,Face
1905,Person
1905,Person
1905,Person
1905,Person
1905,Person
1905,Person
1905,Face
1906,Person
1906,Person
1906,Person
1906,Person
1906,Person
1906,Person
1906,Face
1907,Person
1907,Person
1907,Person
1907,Person
1907,Person
1907,Person
1907,Person
1907,Face
1908,Person
1908,Person
1908,Person
1908,Person
1908,Person
1908,Person
1908,Person
1908,Person
1908,Face
1909,Person
1909,Person
1909,Person
1909,Person
1909,Person
1909,Person
1909,Person
1909,Person
1909,Face
1910,Person
1910,Person
1910,Person
1910,Person
1910,Person
1910,Person
1910,Person
1910,Face
1911,Person
1911,Person
1911,Person
1911,Person
1911,Person
1911,Person
1911,Person
1911,Face
1912,Person
1912,Person
1912,Person
1912,Person
1912,Person
1912,Person
1912,Person
1912,Face
1913,Person
1913,Person
1913,Person
1913,Person
1913,Person
1913,Person
1913,Face
1914,Person
1914,Person
1914,Person
1914,Person
1914,Person
1914,Person
1914,Person
1914,Person
1914,Person
1914,Face
1915,Person
1915,Person
1915,Person
1915,Person
1915,Person
1915,Person
1915,Person
1915,Person
1915,Face
1916,Person
1916,Person
1916,Person
1916,Person
1916,Person
1916,Person
1916,Person
1916,Person
1916,Face
1917,Person
1917,Person
1917,Person
1917,Person
1917,Person
1917,Person
1917,Person
1917,Person
1917,Face
1918,Person
1918,Person
1918,Person
1918,Person
1918,Person
1918,Person
1918,Person
1918,Person
1918,Face
1919,Person
1919,Person
1919,Person
1919,Person
1919,Person
1919,Person
1919,Face
1920,Person
1920,Person
1920,Person
1920,Person
1920,Person
1920,Person
1920,Person
1920,Face
1921,Person
1921,Person
1921,Person
1921,Person
1921,Person
1921,Person
1921,Face
1922,Person
1922,Person
1922,Person
1922,Person
1922,Person
1922,Person
1922,Person
1922,Face
1923,Person
1923,Person
1923,Person
1923,Person
1923,Person
1923,Person
1923,Face
1924,Person
1924,Person
1924,Person
1924,Person
1924,Person
1924,Person
1924,Person
1924,Face
1925,Person
1925,Person
1925,Person
1925,Person
1925,Person
1925,Person
1925,Face
1926,Person
1926,Person
1926,Person
1926,Person
1926,Person
1926,Person
1926,Person
1926,Face
1927,Person
1927,Person
1927,Person
1927,Person
1927,Person
1927,Person
1927,Face
1928,Person
1928,Person
1928,Person
1928,Person
1928,Person
1928,Person
1928,Face
1929,Person
1929,Person
1929,Person
1929,Person
1929,Person
1929,Person
1929,Person
1929,Face
1930,Person
1930,Person
1930,Person
1930,Person
1930,Person
1930,Person
1930,Person
1930,Face
1931,Person
1931,Person
1931,Person
1931,Person
1931,Person
1931,Person
1931,Person
1931,Person
1931,Face
1932,Person
1932,Person
1932,Person
1932,Person
1932,Person
1932,Person
1932,Person
1932,Face
1933,Person
1933,Person
1933,Person
1933,Person
1933,Person
1933,Person
1933,Person
1933,Face
1934,Person
1934,Person
1934,Person
1934,Person
1934,Person
1934,Person
1934,Person
1934,Face
1935,Person
1935,Person
1935,Person
1935,Person
1935,Person
1935,Person
1935,Person
1935,Face
1936,Person
1936,Person
1936,Person
1936,Person
1936,Person
1936,Person
1936,Face
1937,Person
1937,Person
1937,Person
1937,Person
1937,Person
1937,Face
1938,Person
1938,Person
1938,Person
1938,Person
1938,Person
1938,Face
1939,Person
1939,Person
1939,Person
1939,Person
1939,Person
1939,Face
1940,Person
1940,Person
1940,Person
1940,Person
1940,Person
1940,Person
1940,Face
1941,Person
1941,Person
1941,Person
1941,Person
1941,Person
1941,Face
1942,Person
1942,Person
1942,Person
1942,Person
1942,Person
1942,Face
1943,Person
1943,Person
1943,Person
1943,Person
1943,Person
1943,Person
1943,Face
1944,Person
1944,Person
1944,Person
1944,Person
1944,Person
1944,Person
1944,Face
1945,Person
1945,Person
1945,Person
1945,Person
1945,Person
1945,Person
1945,Face
1946,Text
1947,Text
1948,Text
1949,Text
1950,Text
1951,Text
1952,Text
1953,Text
1954,Text
1955,Text
1956,Text
1957,Text
1958,Text
1959,Text
1960,Text
1961,Text
1962,Text
1963,Text
1964,Text
1965,Text
1966,Text
1967,Text
1968,Text
1969,Text
1970,Text
1971,Text  
1971,Person
1971,Face
1972,Text  
1972,Person
1972,Face
1973,Text  
1973,Person
1973,Face
1974,Person
1974,Text  
1974,Face
1975,Text  
1975,Person
1975,Face
1976,Object
1976,Person
1976,Text  
1976,Face
1977,Text  
1977,Object
1977,Person
1977,Face
1978,Person
1978,Face
1979,Person
1979,Face
1980,Person
1980,Face
1981,Person
1981,Object
1981,Object
1981,Face
1982,Object
1982,Object
1982,Person
1982,Face
1983,Person
1983,Object
1983,Object
1983,Face
1984,Object
1984,Person
1984,Object
1984,Face
1985,Person
1985,Object
1985,Object
1985,Face
1986,Person
1986,Object
1986,Object
1986,Face
1987,Person
1987,Object
1987,Object
1987,Face
1988,Person
1988,Object
1988,Object
1988,Face
1989,Object
1989,Object
1989,Object
1989,Person
1989,Face
1990,Person
1990,Object
1990,Object
1990,Face
1991,Person
1991,Object
1991,Object
1991,Face
1992,Person
1992,Object
1992,Object
1992,Object
1992,Face
1993,Object
1993,Object
1993,Object
1993,Person
1993,Face
1994,Object
1994,Object
1994,Object
1994,Person
1994,Face
1995,Person
1995,Object
1995,Object
1995,Object
1995,Face
1996,Object
1996,Object
1996,Object
1996,Person
1996,Face
1997,Person
1997,Object
1997,Object
1997,Object
1997,Face
1998,Object
1998,Object
1998,Object
1998,Person
1998,Face
1999,Person
1999,Object
1999,Object
1999,Face
2000,Person
2000,Object
2000,Object
2000,Face
2001,Person
2001,Object
2001,Object
2001,Face
2002,Object
2002,Person
2002,Object
2002,Face
2003,Person
2003,Person
2003,Person
2003,Object
2003,Object
2003,Object
2003,Face
2003,Face
2004,Person
2004,Object
2004,Person
2004,Object
2004,Object
2004,Face
2004,Face
2005,Person
2005,Person
2005,Person
2005,Object
2005,Object
2005,Object
2005,Face
2005,Face
2006,Object
2006,Person
2006,Person
2006,Object
2006,Object
2006,Face
2006,Face
2007,Person
2007,Person
2007,Object
2007,Person
2007,Object
2007,Object
2007,Face
2007,Face
2008,Object
2008,Person
2008,Person
2008,Object
2008,Person
2008,Object
2008,Face
2008,Face
2009,Person
2009,Object
2009,Person
2009,Person
2009,Object
2009,Object
2009,Face
2009,Face
2010,Person
2010,Person
2010,Object
2010,Person
2010,Object
2010,Object
2010,Face
2010,Face
2011,Object
2011,Person
2011,Person
2011,Person
2011,Object
2011,Object
2011,Face
2011,Face
2012,Object
2012,Object
2012,Person
2012,Person
2012,Person
2012,Object
2012,Face
2012,Face
2013,Person
2013,Person
2013,Object
2013,Object
2013,Person
2013,Object
2013,Face
2013,Face
2014,Person
2014,Person
2014,Object
2014,Person
2014,Object
2014,Object
2014,Face
2014,Face
2015,Object
2015,Person
2015,Person
2015,Object
2015,Person
2015,Object
2015,Face
2015,Face
2016,Person
2016,Person
2016,Object
2016,Person
2016,Object
2016,Object
2016,Object
2016,Face
2016,Face
2017,Object
2017,Person
2017,Person
2017,Object
2017,Person
2017,Object
2017,Face
2017,Face
2018,Person
2018,Person
2018,Object
2018,Object
2018,Person
2018,Object
2018,Face
2018,Face
2019,Person
2019,Person
2019,Object
2019,Person
2019,Object
2019,Object
2019,Object
2019,Face
2019,Face
2020,Person
2020,Object
2020,Person
2020,Person
2020,Person
2020,Object
2020,Object
2020,Object
2020,Face
2020,Face
2021,Object
2021,Person
2021,Person
2021,Person
2021,Object
2021,Object
2021,Object
2021,Face
2021,Face
2022,Object
2022,Object
2022,Person
2022,Object
2022,Person
2022,Object
2022,Person
2022,Object
2022,Face
2022,Face
2023,Object
2023,Person
2023,Person
2023,Object
2023,Object
2023,Person
2023,Object
2023,Face
2023,Face
2024,Person
2024,Object
2024,Object
2024,Object
2024,Person
2024,Person
2024,Object
2024,Face
2024,Face
2025,Object
2025,Object
2025,Person
2025,Object
2025,Person
2025,Person
2025,Object
2025,Face
2025,Face
2026,Person
2026,Object
2026,Person
2026,Object
2026,Person
2026,Object
2026,Face
2026,Face
2027,Person
2027,Person
2027,Object
2027,Object
2027,Face
2027,Face
2028,Person
2028,Object
2028,Object
2028,Face
2029,Person
2029,Object
2029,Object
2029,Face
2030,Person
2030,Object
2030,Object
2030,Face
2031,Person
2031,Object
2031,Object
2031,Face
2032,Person
2032,Object
2032,Object
2032,Face
2033,Person
2033,Object
2033,Object
2033,Face
2034,Person
2034,Object
2034,Object
2034,Face
2035,Person
2035,Object
2035,Object
2035,Face
2036,Person
2036,Object
2036,Object
2036,Face
2037,Person
2037,Person
2037,Person
2037,Person
2037,Object
2037,Face
2037,Face
2038,Person
2038,Person
2038,Person
2038,Person
2038,Object
2038,Face
2038,Face
2039,Person
2039,Person
2039,Person
2039,Person
2039,Object
2039,Face
2039,Face
2040,Person
2040,Person
2040,Person
2040,Person
2040,Object
2040,Face
2040,Face
2041,Person
2041,Person
2041,Person
2041,Person
2041,Object
2041,Face
2041,Face
2042,Person
2042,Person
2042,Person
2042,Person
2042,Object
2042,Face
2042,Face
2043,Person
2043,Person
2043,Person
2043,Person
2043,Object
2043,Face
2043,Face
2044,Person
2044,Person
2044,Person
2044,Person
2044,Object
2044,Face
2044,Face
2045,Person
2045,Person
2045,Person
2045,Person
2045,Object
2045,Face
2045,Face
2046,Person
2046,Person
2046,Person
2046,Person
2046,Object
2046,Face
2046,Face
2047,Person
2047,Person
2047,Person
2047,Person
2047,Object
2047,Face
2047,Face
2048,Person
2048,Person
2048,Person
2048,Person
2048,Object
2048,Face
2048,Face
2049,Person
2049,Person
2049,Person
2049,Person
2049,Object
2049,Face
2049,Face
2050,Person
2050,Person
2050,Person
2050,Person
2050,Object
2050,Face
2050,Face
2051,Person
2051,Person
2051,Person
2051,Person
2051,Object
2051,Face
2051,Face
2052,Person
2052,Person
2052,Person
2052,Person
2052,Object
2052,Face
2052,Face
2053,Person
2053,Person
2053,Person
2053,Person
2053,Object
2053,Face
2053,Face
2054,Person
2054,Person
2054,Person
2054,Person
2054,Object
2054,Face
2054,Face
2055,Object
2055,Person
2055,Person
2055,Object
2055,Object
2055,Object
2055,Object
2055,Person
2055,Face
2055,Face
2056,Object
2056,Object
2056,Object
2056,Object
2056,Person
2056,Object
2056,Person
2056,Person
2056,Face
2056,Face
2057,Person
2057,Person
2057,Object
2057,Person
2057,Object
2057,Face
2057,Face
2058,Object
2058,Person
2058,Person
2058,Person
2058,Object
2058,Face
2058,Face
2059,Person
2059,Object
2059,Person
2059,Person
2059,Face
2059,Face
2060,Person
2060,Object
2060,Person
2060,Person
2060,Face
2060,Face
2061,Object
2061,Person
2061,Person
2061,Person
2061,Face
2061,Face
2062,Person
2062,Object
2062,Person
2062,Person
2062,Face
2062,Face
2063,Person
2063,Object
2063,Person
2063,Person
2063,Face
2063,Face
2064,Person
2064,Person
2064,Person
2064,Object
2064,Face
2064,Face
2065,Object
2065,Person
2065,Person
2065,Person
2065,Face
2065,Face
2066,Person
2066,Person
2066,Person
2066,Object
2066,Face
2066,Face
2067,Person
2067,Person
2067,Person
2067,Person
2067,Object
2067,Object
2067,Object
2067,Object
2067,Face
2067,Face
2068,Person
2068,Face
2069,Person
2069,Object
2069,Face
2070,Person
2070,Object
2070,Face
2071,Person
2071,Object
2071,Face
2072,Person
2072,Object
2072,Face
2073,Person
2073,Object
2073,Face
2074,Person
2074,Object
2074,Face
2075,Person
2075,Object
2075,Face
2076,Person
2076,Object
2076,Face
2077,Person
2077,Object
2077,Face
2078,Person
2078,Object
2078,Face
2079,Person
2079,Object
2079,Face
2080,Person
2080,Face
2081,Person
2081,Face
2082,Person
2082,Face
2083,Person
2083,Face
2084,Person
2084,Face
2085,Person
2085,Face
2086,Person
2086,Face
2087,Person
2087,Face
2088,Person
2088,Face
2089,Person
2089,Face
2090,Person
2090,Face
2091,Person
2091,Face
2092,Text
2093,Text
2094,Text
2095,Text
2096,Text
2097,Text
2098,Text
2099,Text
2100,Text
2101,Text
2102,Text
2103,Text
2104,Text  
2104,Person
2104,Face
2105,Person
2105,Text  
2105,Face
2106,Text  
2106,Person
2106,Face
2107,Person
2107,Text  
2107,Face
2108,Text  
2108,Person
2108,Face
2109,Person
2109,Person
2109,Text  
2109,Face
2110,Text  
2110,Person
2110,Person
2110,Object
2110,Object
2110,Face
2110,Face
2111,Object
2111,Object
2111,Object
2111,Text  
2111,Person
2111,Person
2111,Object
2111,Object
